1,ANDERT-ET-CONDON,45.8,5.65
1,HAUTECOURT-ROMANECHE,46.1583,5.41667
1,CROTTET,46.2833,4.9
1,DRUILLAT,46.0667,5.31667
1,DOMPIERRE-SUR-VEYLE,46.0667,5.2
1,PEROUGES,45.9,5.18333
1,RIGNIEUX-LE-FRANC,45.9333,5.18333
1,GIRON,46.2333,5.76667
1,CERDON,46.0833,5.46667
1,CRUZILLES-LES-MEPILLAT,46.2167,4.88333
1,LELEX,46.3,5.95
1,LHOPITAL,46.0217,5.77834
1,SEGNY,46.3,6.08333
1,CHEIGNIEU-LA-BALME,45.8333,5.61667
1,SAINT-VULBAS,45.8333,5.28333
1,ECHALLON,46.21,5.74139
1,LE MONTELLIER,45.9333,5.06667
1,MARTIGNAT,46.2167,5.6
1,CEYZERIAT,46.1667,5.31667
1,MONTCET,46.2,5.11667
1,VONNAS,46.2167,5
1,BUELLAS,46.2,5.13333
1,SAINT-BENIGNE,46.4333,4.96667
1,CHEVILLARD,46.1167,5.58333
1,BOULIGNEUX,46.0167,5
1,CONTREVOZ,45.8,5.63333
1,CHAMPDOR,46.0167,5.6
1,PORT,46.1667,5.56667
1,SURJOUX,46.0167,5.8
1,CHAMPFROMIER,46.2,5.81667
1,VESINES,46.35,4.86667
1,SEILLONNAZ,45.8,5.48333
1,VARAMBON,46.0333,5.31667
1,LE GRAND-ABERGEMENT,46.0333,5.66667
1,JASSANS-RIOTTIER,45.9833,4.75
1,ASNIERES-SUR-SAONE,46.3833,4.88333
1,CONDAMINE,46.1167,5.56667
1,LHUIS,45.75,5.53333
1,ROMANS,46.1167,5.03333
1,PIZAY,45.8833,5.08333
1,CERTINES,46.1333,5.26667
1,RUFFIEU,46,5.66667
1,MEXIMIEUX,45.9,5.2
1,SAINT-RAMBERT-EN-BUGEY,45.95,5.43333
1,AMBRONAY,46,5.35
1,CIZE,46.2,5.43333
1,SAINT-GERMAIN-SUR-RENON,46.0833,5.05
1,VILLETTE-SUR-AIN,45.9884,5.26862
1,DAGNEUX,45.85,5.06667
1,BOISSEY,46.3833,5
1,SALAVRE,46.3667,5.35
1,BRION,46.1728,5.55251
1,LABALME,46.1,5.48333
1,SAUVERNY,46.3167,6.11667
1,MONTCEAUX,46.1,4.8
1,BRENOD,46.0667,5.6
1,MISERIEUX,45.9833,4.81667
1,PREVESSIN-MOENS,46.25,6.08333
1,LENT,46.1167,5.2
1,MARSONNAS,46.3333,5.06667
1,MANZIAT,46.35,4.9
1,TREVOUX,45.9333,4.76667
1,BELLEGARDE-SUR-VALSERINE,46.1,5.81667
1,BOURG-EN-BRESSE,46.2,5.21667
1,CONFORT,46.15,5.81667
1,SAINT-DENIS-LES-BOURG,46.2,5.2
1,MASSIGNIEU-DE-RIVES,45.75,5.76667
1,SAINT-ETIENNE-SUR-CHALARONNE,46.15,4.86667
1,BOHAS-MEYRIAT-RIGNAT,46.1333,5.4
1,CHEVRY,46.2833,6.03333
1,FAREINS,46.0167,4.76667
1,GORREVOD,46.4167,4.95
1,VALEINS,46.1167,4.86667
1,VIEU-D'IZENAVE,46.0833,5.53333
1,TOUSSIEUX,45.9667,4.83333
1,ARBIGNY,46.4667,4.96667
1,MALAFRETAZ,46.3167,5.15
1,SAMOGNAT,46.25,5.58333
1,CRAS-SUR-REYSSOUZE,46.3,5.16667
1,MESSIMY-SUR-SAONE,46.0484,4.76473
1,POUGNY,46.1333,5.95
1,SANDRANS,46.0667,4.98333
1,PONT-DE-VEYLE,46.2667,4.88333
1,MIJOUX,46.3667,6
1,SAINT-JEAN-DE-GONVILLE,46.2167,5.95
1,SAINT-ANDRE-LE-BOUCHOUX,46.1167,5.08333
1,CHANEINS,46.1,4.85
1,JOYEUX,45.95,5.1
1,TRAMOYES,45.8667,4.96667
1,BIZIAT,46.2167,4.93333
1,IZENAVE,46.0333,5.53333
1,BELMONT-LUTHEZIEU,45.8795,5.66167
1,ARBENT,46.3,5.68333
1,SUTRIEU,45.95,5.65
1,SERRIERES-DE-BRIORD,45.8081,5.45445
1,ARANC,46,5.5
1,CHALEY,45.95,5.53333
1,CURCIAT-DONGALON,46.4667,5.15
1,LOYETTES,45.7667,5.2
1,GEX,46.3333,6.06667
1,COURTES,46.4667,5.1
1,BEREZIAT,46.3667,5.05
1,LAPEYROUSE,45.9833,4.96667
1,APREMONT,46.2083,5.65833
1,VILLIEU-LOYES-MOLLON,45.9206,5.22223
1,LEYMENT,45.9167,5.3
1,ETREZ,46.3333,5.18333
2,GERCY,49.8167,3.86667
2,VILLEMONTOIRE,49.3,3.33333
2,BRANCOURT-LE-GRAND,49.9667,3.38333
2,LICY-CLIGNON,49.1,3.26667
2,PROISY,49.9,3.73333
2,CHAMBRY,49.6,3.65
2,MONT-SAINT-JEAN,49.7833,4.2
2,MORGNY-EN-THIERACHE,49.7667,4.06667
2,MESNIL-SAINT-LAURENT,49.8333,3.35
2,ANNOIS,49.7167,3.16667
2,BRUNEHAMEL,49.7667,4.18333
2,AUDIGNICOURT,49.4833,3.13333
2,MONTIGNY-SUR-CRECY,49.7167,3.58333
2,LOR,49.5333,4.05
2,CHIVRES-EN-LAONNOIS,49.6333,3.85
2,SAINT-GOBAIN,49.6,3.38333
2,UGNY-LE-GAY,49.6667,3.16667
2,HAPPENCOURT,49.7833,3.18333
2,PROUVAIS,49.4667,3.98333
2,AZY-SUR-MARNE,49,3.36667
2,TERNY-SORNY,49.45,3.36667
2,DROIZY,49.2833,3.38333
2,PIGNICOURT,49.4167,4.03333
2,MOUSSY-VERNEUIL,49.4167,3.63333
2,AGUILCOURT,49.4,3.96667
2,MONTAIGU,49.5333,3.83333
2,MOULINS,49.4167,3.68333
2,SAULCHERY,48.9833,3.3
2,NANTEUIL-LA-FOSSE,49.4333,3.45
2,GUIGNICOURT,49.4333,3.96667
2,BUCY-LE-LONG,49.4,3.38333
2,LONGPONT,49.2667,3.21667
2,MONTGOBERT,49.3,3.15
2,NOIRCOURT,49.6667,4.1
2,ROZET-SAINT-ALBIN,49.2,3.3
2,CHIVY-LES-ETOUVELLES,49.5167,3.58333
2,CHAVONNE,49.4,3.56667
2,ARTONGES,48.9333,3.55
2,OISY,50.0167,3.66667
2,JUVIGNY,49.45,3.31667
2,MARCHAIS-EN-BRIE,48.8833,3.48333
2,BOUCONVILLE-VAUCLAIR,49.4656,3.75556
2,LA BOUTEILLE,49.8667,3.96667
2,LY-FONTAINE,49.7167,3.3
2,LOGNY-LES-AUBENTON,49.8333,4.2
2,CUIRIEUX,49.6833,3.81667
2,IRON,49.95,3.66667
2,JONCOURT,49.95,3.3
2,EFFRY,49.9333,4
2,JUMIGNY,49.4167,3.71667
2,CHAOURSE,49.7,4
2,SAINT-REMY-BLANZY,49.2333,3.3
2,BEAUMONT-EN-BEINE,49.7,3.13333
2,LE PLESSIER-HULEU,49.2333,3.35
2,ESTREES,49.9667,3.28333
2,BAULNE-EN-BRIE,48.9833,3.61667
2,GUIVRY,49.65,3.11667
2,VARISCOURT,49.4167,3.98333
2,CHATILLON-SUR-OISE,49.7833,3.4
2,SOISSONS,49.3667,3.33333
2,BRAY-SAINT-CHRISTOPHE,49.7667,3.15
2,LE HERIE-LA-VIEVILLE,49.8167,3.63333
2,AUBENTON,49.8333,4.2
2,BRAYE,49.4333,3.36667
2,BRISSAY-CHOIGNY,49.7167,3.36667
2,REMAUCOURT,49.9,3.33333
2,SERAUCOURT-LE-GRAND,49.7833,3.21667
2,BERRY-AU-BAC,49.4,3.9
2,VIVAISE,49.6167,3.56667
2,PROVISEUX-ET-PLESNOY,49.4667,4
2,CAUMONT,49.6167,3.18333
2,VILLERS-LE-SEC,49.7833,3.5
2,VICHEL-NANTEUIL,49.1833,3.28333
2,ROMERY,49.9,3.73333
2,FONTAINE-LES-CLERCS,49.8,3.21667
2,CHERY-LES-POUILLY,49.65,3.6
2,PITHON,49.75,3.1
2,BEAURIEUX,49.4,3.73333
2,SINCENY,49.6,3.25
2,BOUFFIGNEREUX,49.3667,3.85
2,SAINT-GENGOULPH,49.1167,3.21667
2,PARGNY-LES-BOIS,49.7167,3.61667
2,MONTIGNY-L'ALLIER,49.1167,3.1
2,BEUVARDES,49.15,3.48333
2,CUISSY-ET-GENY,49.4167,3.7
2,REUILLY-SAUVIGNY,49.0667,3.55
2,VAILLY-SUR-AISNE,49.4167,3.51667
2,BIEVRES,49.5,3.71667
2,BERNY-RIVIERE,49.4167,3.15
2,PERLES,49.3167,3.65
2,FONTENELLE-EN-BRIE,48.9167,3.48333
2,NEUFLIEUX,49.6,3.16667
2,SAINTE-CROIX,49.4833,3.78333
2,PARGNY-LA-DHUYS,48.95,3.55
2,BRENELLE,49.3667,3.53333
2,URVILLERS,49.7833,3.31667
2,LAVERSINE,49.35,3.16667
2,ORIGNY-SAINTE-BENOITE,49.8333,3.5
2,CUIRY-HOUSSE,49.3,3.48333
2,LA NEUVILLE-LES-DORENGT,49.9667,3.68333
2,BLANZY-LES-FISMES,49.3333,3.66667
2,HARGICOURT,49.9623,3.18
2,VILLERS-SUR-FERE,49.1833,3.53333
2,LA HERIE,49.8833,4.05
2,BONNESVALYN,49.1167,3.31667
2,HAUTION,49.85,3.83333
2,BERZY-LE-SEC,49.3333,3.31667
2,LA VALLEE-AU-BLE,49.8667,3.78333
2,LE CATELET,50,3.25
2,GIZY,49.6,3.76667
2,SAINT-ALGIS,49.8833,3.81667
2,SAINT-AUBIN,49.5167,3.18333
2,BANCIGNY,49.8,4.01667
2,VILLENEUVE-SUR-FERE,49.1833,3.46667
2,FLEURY,49.2581,3.15639
2,QUINCY-SOUS-LE-MONT,49.3,3.55
2,BESNY-ET-LOIZY,49.6,3.58333
2,CHERY-LES-ROZOY,49.7167,4.08333
2,CHAUNY,49.6167,3.21667
2,SOMMETTE-EAUCOURT,49.7333,3.11667
2,LIERVAL,49.4833,3.61667
2,CHEZY-SUR-MARNE,48.9833,3.36667
2,OULCHES-LA-VALLEE-FOULON,49.4333,3.75
2,ANIZY-LE-CHATEAU,49.5,3.45
2,MAIZY,49.3833,3.73333
2,FOURDRAIN,49.6,3.46667
2,NAMPTEUIL-SOUS-MURET,49.3,3.41667
2,URCEL,49.5,3.55
2,LOUATRE,49.25,3.25
2,BARZY-EN-THIERACHE,50.0333,3.75
2,CONDE-EN-BRIE,49,3.55
2,DAMPLEUX,49.25,3.15
2,SOMMELANS,49.1333,3.3
2,PONTRUET,49.9,3.23333
2,OIGNY-EN-VALOIS,49.2167,3.13333
2,LOUPEIGNE,49.25,3.53333
2,LHUYS,49.2833,3.55
2,EPARCY,49.8667,4.06667
2,LA CHAPELLE-MONTHODON,49.0167,3.63333
2,MORSAIN,49.45,3.18333
2,JAULGONNE,49.0833,3.53333
2,CHERMIZY-AILLES,49.4667,3.73333
2,BECQUIGNY,50.0173,3.46973
2,FESTIEUX,49.5167,3.75
2,VILLERS-LES-GUISE,49.9,3.68333
2,NAMPCELLES-LA-COUR,49.7833,4
2,MONTIGNY-EN-ARROUAISE,49.9,3.48333
2,BERRIEUX,49.4833,3.85
2,CHIGNY,49.9167,3.76667
